Date,Gen Guide Bearing Temp,Gen Thrust Bearing Temperature
15/9/2008,64,66
16/9/2008,63,67
17/9/2008,62,67
18/9/2008,63,67
19/9/2008,63,67
20/9/2008,63,67
21/9/2008,63,67
22/9/2008,63,67
23/9/2008,63,68
24/9/2008,63,67
25/9/2008,62,67
26/9/2008,61,67
27/9/2008,62,67
28/9/2008,62,64
29/9/2008,62,67
30/9/2008,61,67
1/10/2008,61,67
2/10/2008,61,67
3/10/2008,62,67
4/10/2008,62,67
5/10/2008,62,67
6/10/2008,62,67
7/10/2008,62,67
8/10/2008,62,67
9/10/2008,62,67
10/10/2008,62,68
11/10/2008,62,67
12/10/2008,62,67
13/10/2008,62,67
14/10/2008,62,67
15/10/2008,62,66
16/10/2008,62,67
17/10/2008,62,66
18/10/2008,61,61
19/10/2008,62,67
20/10/2008,62,67
21/10/2008,62,67
22/10/2008,62,67
23/10/2008,62,68
24/10/2008,62,68
25/10/2008,62,68
26/10/2008,62,65
27/10/2008,62,67
28/10/2008,62,68
29/10/2008,62,68
30/10/2008,62,68
31-Oct-08,62,68
1/11/2008,62,66
2/11/2008,62,66
3/11/2008,62,68
4/11/2008,62,63
5/11/2008,61,67
6/11/2008,62,67
7/11/2008,62,67
8/11/2008,61,67
9/11/2008,61,67
10/11/2008,61,67
11/11/2008,61,67
12/11/2008,61,66
13/11/2008,62,63
14/11/2008,66,63
15/11/2008,62,66
16/11/2008,62,65
17/11/2008,62,66
18/11/2008,62,68
19/11/2008,62,68
20/11/2008,62,68
21/11/2008,62,68
22/11/2008,62,68
23/11/2008,62,68
24/11/2008,62,68
25/11/2008,62,68
26/11/2008,62,66
27/11/2008,62,66
28/11/2008,62,68
29/11/2008,62,68
30/11/2008,62,68
1/12/2008,62,68
2/12/2008,62,68
3/12/2008,62,68
4/12/2008,62,68
5/12/2008,62,68
6/12/2008,62,68
7/12/2008,62,68
8/12/2008,62,68
9/12/2008,62,68
10/12/2008,62,68
11/12/2008,62,68
12/12/2008,62,68
13/12/2008,62,68
14/12/2008,62,68
15/12/2008,62,67
16/12/2008,62,68
17/12/2008,62,68
18/12/2008,62,68
19/12/2008,62,67
20/12/2008,62,68
21/12/2008,62,68
22/12/2008,62,68
23/12/2008,62,68
24/12/2008,62,68
25/12/2008,62,68
26/12/2008,62,68
27/12/2008,62,68
28/12/2008,62,68
29/12/2008,63,68
30/12/2008,63,68
31/12/2008,63,68
1/1/2009,63,67
2/1/2009,62,68
3/1/2009,63,68
4/1/2009,63,68
5/1/2009,,
6/1/2009,,
7/1/2009,,
8/1/2009,,
9/1/2009,,
10/1/2009,,
11/1/2009,,
12/1/2009,,
13/1/2009,,
14/1/2009,,
15/1/2009,63,68
16/1/2009,63,67
17/1/2009,63,68
18/1/2009,63,69
19/1/2009,63,69
20/1/2009,63,69
21/1/2009,63,68
22/1/2009,,
23/1/2009,,
24/1/2009,,
25/1/2009,,
26/1/2009,,
27/1/2009,,
28/1/2009,,
29/1/2009,,
30/1/2009,,
31/1/2009,,
1/2/2009,,
2/2/2009,,
3/2/2009,,
4/2/2009,,
5/2/2009,,
6/2/2009,,
7/2/2009,,
8/2/2009,,
9/2/2009,,
10/2/2009,,
11/2/2009,,
12/2/2009,,
13/2/2009,,
14/2/2009,,
15/2/2009,,
16/2/2009,,
17/2/2009,,
18/2/2009,,
19/2/2009,,
20/2/2009,,
21/2/2009,,
22/2/2009,,
23/2/2009,,
24/2/2009,,
25/2/2009,,
26/2/2009,63,69
27/2/2009,63,68
28/2/2009,63,70
1/3/2009,63,70
2/3/2009,63,69
3/3/2009,63,70
4/3/2009,63,69
5/3/2009,63,68
6/3/2009,63,69
7/3/2009,63,70
8/3/2009,63,70
9/3/2009,63,70
10/3/2009,63,70
11/3/2009,63,70
12/3/2009,63,70
13/3/2009,,
14/3/2009,,
15/3/2009,,
16/3/2009,,
17/3/2009,,
18/3/2009,,
19/3/2009,,
20/3/2009,,
21/3/2009,,
22/3/2009,,
23/3/2009,,
24/3/2009,,
25/3/2009,,
26/3/2009,64,70
27/3/2009,64,71
28/3/2009,64,71
29/3/2009,,
30/3/2009,,
31/3/2009,,
1/4/2009,,
2/4/2009,,
3/4/2009,,
4/4/2009,,
5/4/2009,,
6/4/2009,,
7/4/2009,,
8/4/2009,,
9/4/2009,,
10/4/2009,,
11/4/2009,,
12/4/2009,,
13/4/2009,,
14/4/2009,,
15/4/2009,,
16/4/2009,,
17/4/2009,,
18/4/2009,,
19/4/2009,,
20/4/2009,,
21/4/2009,,
22/4/2009,,
23/4/2009,,
24/4/2009,,
25/4/2009,,
26/4/2009,,
27/4/2009,61,65
28/4/2009,62,67
29/4/2009,,
30/4/2009,,
1/5/2009,,
2/5/2009,,
3/5/2009,,
4/5/2009,,
5/5/2009,,
6/5/2009,,
7/5/2009,64,68
8/5/2009,64,68
9/5/2009,64,69
10/5/2009,64,69
11/5/2009,64,68
12/5/2009,64,68
13/5/2009,64,68
14/5/2009,64,68
15/5/2009,65,68
16/5/2009,65,68
17/5/2009,65,68
18/5/2009,65,69
19/5/2009,65,69
20/5/2009,,
21/5/2009,,
22/5/2009,,
23/5/2009,,
24/5/2009,,
25/5/2009,,
26/5/2009,,
27/5/2009,,
28/5/2009,,
29/5/2009,,
30/5/2009,,
31/5/2009,,
1/6/2009,,
2/6/2009,,
3/6/2009,,
4/6/2009,,
5/6/2009,,
6/6/2009,,
7/6/2009,,
8/6/2009,,
9/6/2009,68,67
10/6/2009,68,68
11/6/2009,70,66
12/6/2009,70,66
13/6/2009,70,66
14/6/2009,69,70
15/6/2009,70,70
16/6/2009,69,71
17/6/2009,69,71
18/6/2009,69,71
19/6/2009,69,71
20/6/2009,69,70
21/6/2009,69,71
22/6/2009,68,69
23/6/2009,68,69
24/6/2009,68,69
25/6/2009,67,66
26/6/2009,68,66
27/6/2009,69,70
28/6/2009,68,70
29/6/2009,69,68
30/6/2009,69,67
1/7/2009,68,65
2/7/2009,68,67
3/7/2009,69,67
4/7/2009,69,68
5/7/2009,67,70
6/7/2009,68,70
7/7/2009,68,69
8/7/2009,69,67
9/7/2009,68,67
10/7/2009,68,67
11/7/2009,68,67
12/7/2009,68,67
13/7/2009,69,67
14/7/2009,69,67
15/7/2009,68,69
16/7/2009,68,69
17/7/2009,68,69
18/7/2009,69,69
19/7/2009,69,67
20/7/2009,69,67
21/7/2009,69,66
22/7/2009,68,70
23/7/2009,68,69
24/7/2009,68,69
25/7/2009,68,69
26/7/2009,68,70
27/7/2009,68,68
28/7/2009,68,68
29/7/2009,68,68
30/7/2009,68,67
31/7/2009,68,69
1/8/2009,68,67
2/8/2009,68,67
3/8/2009,68,67
4/8/2009,68,68
5/8/2009,66,67
6/8/2009,67,66
7/8/2009,67,68
8/8/2009,67,68
9/8/2009,67,67
10/8/2009,68,68
11/8/2009,67,68
12/8/2009,67,67
13/8/2009,67,68
14/8/2009,57,67
15/8/2009,67,68
16/8/2009,67,68
17/8/2009,67,66
18/8/2009,67,66
19/8/2009,67,67
20/8/2009,67,65
21/8/2009,66,67
22/8/2009,66,67
23/8/2009,66,66
24/8/2009,66,67
25/8/2009,66,67
26/8/2009,66,67
27/8/2009,66,66
28/8/2009,66,66
29/8/2009,66,66
30/8/2009,66,67
31/8/2009,66,67
1/9/2009,66,66
2/9/2009,,
3/9/2009,,
4/9/2009,,
5/9/2009,,
6/9/2009,,
7/9/2009,,
8/9/2009,,
9/9/2009,,
10/9/2009,,
11/9/2009,,
12/9/2009,,
13/9/2009,,
14/9/2009,,
15/9/2009,,
16/9/2009,,
17/9/2009,,
18/9/2009,,
19/9/2009,,
20/9/2009,,
21/9/2009,,
22/9/2009,,
23/9/2009,,
24/9/2009,,
25/9/2009,,
26/9/2009,,
27/9/2009,,
28/9/2009,,
29/9/2009,,
30/9/2009,,
1/10/2009,,
2/10/2009,,
3/10/2009,,
4/10/2009,,
5/10/2009,,
6/10/2009,,
7/10/2009,,
8/10/2009,,
9/10/2009,,
10/10/2009,,
11/10/2009,65,67
12/10/2009,65,67
13/10/2009,65,67
14/10/2009,67,66
15/10/2009,65,67
16/10/2009,66,66
17/10/2009,65,67
18/10/2009,66,66
19/10/2009,65,67
20/10/2009,65,65
21/10/2009,65,67
22/10/2009,65,67
23/10/2009,66,67
24/10/2009,65,65
25/10/2009,65,67
26/10/2009,65,67
27/10/2009,65,67
28/10/2009,65,67
29/10/2009,65,67
30/10/2009,66,66
31/10/2009,66,67
1/11/2009,,
2/11/2009,,
3/11/2009,,
4/11/2009,,
5/11/2009,,
6/11/2009,,
7/11/2009,,
8/11/2009,,
9/11/2009,66,67
10/11/2009,66,67
11/11/2009,66,66
12/11/2009,66,66
13/11/2009,66,66
14/11/2009,67,66
15/11/2009,65,67
16/11/2009,65,66
17/11/2009,66,67
18/11/2009,66,67
19/11/2009,66,66
20/11/2009,65,65
1/11/2009,65,65
22/11/2009,65,65
23/11/2009,65,66
24/11/2009,65,66
25/11/2009,65,66
26/11/2009,65,67
27/11/2009,65,66
28/11/2009,65,66
29/11/2009,65,66
30/11/2009,65,64
1/12/2009,65,64
2/12/2009,65,64
3/12/2009,65,67
4/12/2009,65,64
7/12/2009,,
8/12/2009,,
2/12/2009,,
3/12/2009,,
4/12/2009,66,66
5/12/2009,65,66
6/12/2009,65,66
7/12/2009,66,64
8/12/2009,66,64
9/12/2009,66,64
10/12/2009,66,64
11/12/2009,65,67
12/12/2009,,
13/12/2009,64,66
14/12/2009,64,66
15/12/2009,64,66
16/12/2009,65,64
17/12/2009,65,64
18/12/2009,64,64
19/12/2009,64,64
20/12/2009,64,64
21/12/2009,63,64
22/12/2009,64,66
23/12/2009,64,67
24/12/2009,64,67
25/12/2009,64,66
26/12/2009,64,66
27/12/2009,64,64
28/12/2009,64,64
29/12/2009,64,64
30/12/2009,64,64
31/12/2009,64,64
31/12/2009,,
1/1/2010,64,64
2/1/2010,64,64
3/1/2010,63,63
4/1/2010,64,64
5/1/2010,64,64
6/1/2010,64,64
7/1/2010,64,65
8/1/2010,63,65
9/1/2010,64,65
10/1/2010,64,65
11/1/2010,65,66
12/1/2010,65,65
13/1/2010,64,66
14/1/2010,64,65
15/1/2010,64,65
16/1/2010,64,66
17/1/2010,64,67
18/1/2010,64,67
19/1/2010,64,66
20/1/2010,64,67
21/1/2010,64,67
22/1/2010,64,67
23/1/2010,63,65
24/1/2010,64,67
25/1/2010,64,67
26/1/2010,64,66
27/1/2010,65,66
28/1/2010,64,68
29/1/2010,64,68
30/1/2010,64,67
31/1/2010,64,66
1/2/2010,64,66
2/2/2010,64,68
3/2/2010,64,66
4/2/2010,64,67
5/2/2010,64,67
6/2/2010,64,67
7/2/2010,64,67
8/2/2010,64,67
9/2/2010,64,66
10/2/2010,64,66
11/2/2010,64,66
12/2/2010,64,66
13/2/2010,64,67
14/2/2010,64,68
15/2/2010,64,66
16/2/2010,64,68
17/2/2010,64,66
18/2/2010,64,66
19/2/2010,64,66
20/2/2010,64,67
21/2/2010,65,67
22/2/2010,64,62
23/2/2010,64,67
24/2/2010,64,66
25/2/2010,64,66
26/2/2010,64,66
27/2/2010,64,66
28/2/2010,64,66
1/3/2010,64,67
2/3/2010,64,69
3/3/2010,64,68
4/3/2010,64,68
5/3/2010,64,68
6/3/2010,64,68
7/3/2010,64,68
8/3/2010,64,68
9/3/2010,64,69
10/3/2010,64,68
11/3/2010,68,68
12/3/2010,65,64
13/3/2010,65,64
14/3/2010,65,68
15/3/2010,65,68
16/3/2010,65,68
17/3/2010,65,68
18/3/2010,64,64
19/3/2010,65,67
20/3/2010,65,68
21/3/2010,65,66
22/3/2010,64,61
23/3/2010,64,61
24/3/2010,64,68
25/3/2010,64,68
26/3/2010,64,68
27/3/2010,64,69
28/3/2010,64,68
29/3/2010,64,68
30/3/2010,64,65
31/3/2010,65,68
1/4/2010,65,67
2/4/2010,65,67
3/4/2010,65,68
4/4/2010,65,68
5/4/2010,65,68
6/4/2010,65,68
7/4/2010,65,68
8/4/2010,65,68
9/4/2010,66,66
10/4/2010,66,69
11/4/2010,66,69
12/4/2010,66,62
13/4/2010,66,69
14/4/2010,66,69
15/4/2010,69,69
16/4/2010,67,62
17/4/2010,67,69
18/4/2010,67,69
19/4/2010,67,67
20/4/2010,67,67
21/4/2010,67,62
22/4/2010,67,69
23/4/2010,67,67
24/4/2010,67,69
25/4/2010,67,69
26/4/2010,67,61
27/4/2010,67,61
28/4/2010,67,63
29/4/2010,67,68
30/4/2010,67,68
1/5/2010,67,69
2/5/2010,67,69
3/5/2010,67,69
4/5/2010,67,69
5/5/2010,67,69
6/5/2010,67,69
7/5/2010,66,68
8/5/2010,67,68
9/5/2010,67,69
10/5/2010,67,69
11/5/2010,67,67
12/5/2010,67,69
13/5/2010,67,69
14/5/2010,67,69
15/5/2010,67,68
16/5/2010,67,70
17/5/2010,67,69
18/5/2010,67,69
19/5/2010,67,68
20/5/2010,68,68
21/5/2010,68,69
22/5/2010,68,69
23/5/2010,64,68
24/5/2010,64,68
25/5/2010,64,70
26/5/2010,68,70
27/5/2010,69,64
28/5/2010,69,64
29/5/2010,69,65
30/5/2010,69,65
31/5/2010,69,69
1/6/2010,69,64
2/6/2010,68,64
3/6/2010,69,67
4/6/2010,70,71
5/6/2010,70,71
6/6/2010,70,71
7/6/2010,70,71
8/6/2010,71,70
9/6/2010,71,70
10/6/2010,70,70
11/6/2010,70,71
12/6/2010,69,71
13/6/2010,70,69
14/6/2010,70,71
15/6/2010,70,69
16/6/2010,70,69
17/6/2010,70,70
18/6/2010,68,64
19/6/2010,64,67
20/6/2010,68,68
21/6/2010,68,69
22/6/2010,68,64
23/6/2010,68,71
24/6/2010,69,71
25/6/2010,69,71
26/6/2010,69,71
27/6/2010,69,71
28/6/2010,67,71
29/6/2010,69,71
30/6/2010,69,71
1/7/2010,69,70
2/7/2010,69,70
3/7/2010,69,68
4/7/2010,69,70
5/7/2010,70,69
6/7/2010,69,70
7/7/2010,69,67
8/7/2010,69,69
9/7/2010,69,69
10/7/2010,70,69
11/7/2010,70,69
12/7/2010,70,69
13/7/2010,70,69
14/7/2010,70,68
15/7/2010,71,69
16/7/2010,70,67
17/7/2010,70,67
18/7/2010,70,67
19/7/2010,70,67
20/7/2010,70,67
21/7/2010,70,67
22/7/2010,70,67
23/7/2010,70,67
24/7/2010,68,66
25/7/2010,68,67
26/7/2010,69,67
27/7/2010,70,67
28/7/2010,69,67
29/7/2010,69,67
30/7/2010,69,67
31/7/2010,70,67
1/8/2010,69,68
2/8/2010,68,67
3/8/2010,68,67
4/8/2010,70,68
5/8/2010,70,64
6/8/2010,70,68
7/8/2010,71,67
8/8/2010,71,67
9/8/2010,72,67
10/8/2010,71,68
11/8/2010,72,67
12/8/2010,72,68
13/8/2010,72,66
14/8/2010,72,64
15/8/2010,72,64
16/8/2010,73,68
17/8/2010,73,65
18/8/2010,73,68
19/8/2010,73,68
20/8/2010,73,64
21/8/2010,73,68
22/8/2010,73,66
23/8/2010,72,69
24/8/2010,72,68
25/8/2010,72,69
26/8/2010,72,65
27/8/2010,72,69
28/8/2010,72,68
29/8/2010,72,70
30/8/2010,71,69
31/8/2010,71,70
2/9/2010,71,69
3/9/2010,71,69
4/9/2010,71,65
5/9/2010,72,69
6/9/2010,71,64
7/9/2010,72,69
8/9/2010,72,69
9/9/2010,72,69
10/9/2010,71,68
11/9/2010,71,66
12/9/2010,71,65
13/9/2010,71,65
14/9/2010,71,65
15/9/2010,71,65
16/9/2010,71,65
17/9/2010,72,64
18/9/2010,72,68
19/9/2010,72,68
20/9/2010,71,67
21/9/2010,71,67
22/9/2010,71,64
23/9/2010,71,64
24/9/2010,71,64
25/9/2010,71,67
26/9/2010,71,63
27/9/2010,71,63
28/9/2010,71,64
29/9/2010,,
30/9/2010,,
1/10/2010,,
2/10/2010,,
3/10/2010,,
4/10/2010,,
5/10/2010,,
6/10/2010,,
7/10/2010,,
8/10/2010,,
9/10/2010,,
10/10/2010,,
11/10/2010,,
12/10/2010,,
13/10/2010,,
14/10/2010,,
15/10/2010,64,63
16/10/2010,65,63
17/10/2010,65,63
18/10/2010,65,64
19/10/2010,65,62
20/10/2010,66,62
21/10/2010,65,62
22/10/2010,65,62
23/10/2010,65,65
24/10/2010,66,65
25/10/2010,66,65
26/10/2010,66,66
27/10/2010,66,63
28/10/2010,66,64
29/10/2010,66,64
30/10/2010,66,64
31/10/2010,66,65
1/11/2010,66,64
2/11/2010,66,65
3/11/2010,66,63
4/11/2010,66,64
5/11/2010,66,66
6/11/2010,66,65
7/11/2010,66,66
8/11/2010,66,65
9/11/2010,66,66
10/11/2010,66,65
11/11/2010,66,65
12/11/2010,66,66
13/11/2010,66,65
14/11/2010,66,66
15/11/2010,66,65
16/11/2010,66,65
17/11/2010,66,65
18/11/2010,66,65
19/11/2010,66,66
20/11/2010,66,65
21/11/2010,66,65
22/11/2010,66,63
23/11/2010,66,64
24/11/2010,66,64
25/11/2010,66,65
26/11/2010,66,65
27/11/2010,66,63
28/11/2010,67,65
29/11/2010,67,65
30/11/2010,67,65
1/12/2010,67,66
2/12/2010,67,65
3/12/2010,67,65
4/12/2010,67,65
5/12/2010,67,65
6/12/2010,68,66
7/12/2010,67,65
8/12/2010,66,66
9/12/2010,66,65
10/12/2010,66,65
11/12/2010,66,65
12/12/2010,66,65
13/12/2010,66,65
14/12/2010,67,65
15/12/2010,66,65
16/12/2010,66,66
17/12/2010,66,64
18/12/2010,66,66
19/12/2010,66,66
20/12/2010,66,65
21/12/2010,66,65
22/12/2010,66,65
23/12/2010,66,64
24/12/2010,66,65
25/12/2010,66,65
26/12/2010,66,65
27/12/2010,66,66
28/12/2010,66,64
29/12/2010,66,65
30/12/2010,66,65
31/12/2010,66,65
1/1/2011,66,65
2/1/2011,66,65
3/1/2011,66,66
4/1/2011,66,66
5/1/2011,66,64
6/1/2011,66,64
7/1/2011,66,66
8/1/2011,66,66
9/1/2011,66,66
10/1/2011,66,66
11/1/2011,66,66
12/1/2011,66,64
13/1/2011,66,66
14/1/2011,66,66
15/1/2011,66,66
16/1/2011,66,65
17/1/2011,66,65
18/1/2011,66,63
19/1/2011,66,65
20/1/2011,66,65
21/1/2011,66,66
22/1/2011,66,65
23/1/2011,66,64
24/1/2011,66,64
25/1/2011,66,65
26/1/2011,66,64
27/1/2011,66,64
28/1/2011,66,66
29/1/2011,66,66
30/1/2011,66,66
31/1/2011,66,66
1/2/2011,66,66
2/2/2011,66,65
3/2/2011,66,65
4/2/2011,66,65
5/2/2011,66,65
6/2/2011,66,65
7/2/2011,66,66
8/2/2011,66,65
9/2/2011,66,66
10/2/2011,66,65
11/2/2011,66,65
12/2/2011,66,65
13/2/2011,66,65
14/2/2011,66,65
15/2/2011,66,66
16/2/2011,67,66
17/2/2011,66,67
18/2/2011,66,67
19/2/2011,66,67
20/2/2011,66,66
21/2/2011,66,66
22/2/2011,66,66
23/2/2011,66,66
24/2/2011,66,65
25/2/2011,66,66
26/2/2011,66,65
27/2/2011,66,66
28/2/2011,66,65
1/3/2011,66,65
2/3/2011,66,65
3/3/2011,66,65
4/3/2011,66,66
5/3/2011,66,66
6/3/2011,66,67
7/3/2011,66,65
8/3/2011,66,65
9/3/2011,66,66
10/3/2011,66,66
11/3/2011,66,62
12/3/2011,66,65
13/3/2011,66,65
14/3/2011,66,65
15/3/2011,66,65
16/3/2011,66,65
17/3/2011,66,65
18/3/2011,66,63
19/3/2011,66,63
20/3/2011,66,63
21/3/2011,66,66
22/3/2011,66,65
23/3/2011,66,65
24/3/2011,66,66
25/3/2011,66,66
26/3/2011,66,66
27/3/2011,66,65
28/3/2011,66,66
29/3/2011,66,65
30/3/2011,66,65
31/3/2011,66,65
1/4/2011,66,65
2/4/2011,66,66
3/4/2011,66,65
4/4/2011,66,65
5/4/2011,66,65
6/4/2011,66,65
7/4/2011,66,65
8/4/2011,67,65
9/4/2011,66,65
10/4/2011,66,65
11/4/2011,66,65
12/4/2011,66,63
13/4/2011,66,65
14/4/2011,66,65
15/4/2011,66,65
16/4/2011,67,65
17/4/2011,67,65
18/4/2011,66,65
19/4/2011,66,64
20/4/2011,66,65
21/4/2011,66,64
22/4/2011,66,65
23/4/2011,66,65
24/4/2011,66,65
25/4/2011,66,65
26/4/2011,66,65
27/4/2011,66,64
28/4/2011,,
29/4/2011,,
30/4/2011,,
1/5/2011,,
2/5/2011,,
3/5/2011,,
4/5/2011,,
5/5/2011,,
6/5/2011,64,64
7/5/2011,65,64
8/5/2011,65,64
9/5/2011,65,64
10/5/2011,66,65
11/5/2011,66,66
12/5/2011,66,66
13/5/2011,66,67
14/5/2011,66,66
15/5/2011,66,66
16/5/2011,66,66
17/5/2011,66,67
18/5/2011,66,67
19/5/2011,67,67
20/5/2011,67,67
21/5/2011,67,66
22/5/2011,67,67
23/5/2011,67,67
24/5/2011,67,67
25/5/2011,67,67
26/5/2011,67,68
27/5/2011,67,68
28/5/2011,67,68
29/5/2011,67,67
30/5/2011,67,67
31/5/2011,68,67
1/6/2011,68,67
2/6/2011,68,67
3/6/2011,68,67
4/6/2011,68,67
5/6/2011,68,66
6/6/2011,68,67
7/6/2011,68,66
8/6/2011,68,66
9/6/2011,68,67
10/6/2011,69,68
11/6/2011,70,68
12/6/2011,70,68
13/6/2011,70,68
14/6/2011,70,68
15/6/2011,70,68
16/6/2011,70,68
17/6/2011,70,68
18/6/2011,70,68
19/6/2011,70,68
20/6/2011,70,68
21/6/2011,70,68
22/6/2011,70,67
23/6/2011,70,68
24/6/2011,70,67
25/6/2011,70,66
26/6/2011,70,67
27/6/2011,70,67
28/6/2011,71,67
29/6/2011,71,67
30/6/2011,71,68
1/7/2011,70,64
2/7/2011,70,64
3/7/2011,71,67
4/7/2011,71,67
5/7/2011,71,68
6/7/2011,72,68
7/7/2011,72,68
8/7/2011,73,69
9/7/2011,71,68
10/7/2011,71,68
11/7/2011,71,68
12/7/2011,72,67
13/7/2011,71,67
14/7/2011,71,68
15/6/2011,71,68
16/7/2011,71,68
17/7/2011,72,67
18/7/2011,72,67
19/7/2011,73,70
20/7/2011,73,70
21/7/2011,73,70
22/7/2011,73,70
23/7/2011,73,70
24/7/2011,73,69
25/7/2011,72,67
26/7/2011,73,68
27/7/2011,73,69
28/7/2011,73,69
29/7/2011,73,67
30/7/2011,73,69
31/7/2011,73,68
1/8/2011,73,68
2/8/2011,73,69
3/8/2011,72,68
4/8/2011,72,68
5/8/2011,72,69
6/8/2011,72,68
7/8/2011,73,66
8/8/2011,73,67
9/8/2011,73,66
10/8/2011,73,66
11/8/2011,73,66
12/8/2011,73,66
13/8/2011,73,66
14/8/2011,73,66
15/8/2011,73,66
16/8/2011,73,66
17/8/2011,72,66
18/8/2011,71,65
19/8/2011,71,66
20/8/2011,71,66
21/8/2011,71,66
22/8/2011,71,66
23/8/2011,71,66
24/8/2011,71,66
25/8/2011,70,65
26/8/2011,71,66
27/8/2011,70,65
28/8/2011,70,66
29/8/2011,70,67
30/8/2011,70,66
31/8/2011,70,66
1/9/2011,70,66
2/9/2011,71,64
3/9/2011,70,66
4/9/2011,70,67
5/9/2011,71,66
6/9/2011,71,67
7/9/2011,71,67
8/9/2011,71,66
9/9/2011,71,66
10/9/2011,70,67
11/9/2011,70,66
12/9/2011,70,66
13/9/2011,70,66
14/9/2011,70,64
15/9/2011,70,64
16/9/2011,70,66
17/9/2011,70,66
18/9/2011,70,66
19/9/2011,70,66
20/9/2011,70,66
21/9/2011,70,66
22/9/2011,70,64
23/9/2011,61,64
24/9/2011,,
25/9/2011,,
26/9/2011,,
27/9/2011,,
28/9/2011,,
29/9/2011,,
30/9/2011,,
1/10/2011,,
2/10/2011,65,63
3/10/2011,65,63
4/10/2011,,
5/10/2011,69,65
6/10/2011,69,64
7/10/2011,69,66
8/10/2011,69,66
9/10/2011,69,64
10/10/2011,69,66
11/10/2011,69,66
12/10/2011,69,66
13/10/2011,69,66
14/10/2011,69,66
15/10/2011,69,66
16/10/2011,69,66
17/10/2011,69,64
18/10/2011,69,64
19/10/2011,69,66
20/10/2011,69,66
21/10/2011,69,66
22/10/2011,69,66
23/10/2011,69,66
24/10/2011,69,66
25/10/2011,69,66
26/10/2011,70,66
27/10/2011,70,66
28/10/2011,70,66
29/10/2011,70,66
30/10/2011,70,66
31/10/2011,70,66
1/11/2011,70,66
2/11/2011,70,66
3/11/2011,70,66
4/11/2011,70,67
5/11/2011,70,67
6/11/2011,70,67
7/11/2011,70,67
8/11/2011,70,67
9/11/2011,70,68
10/11/2011,69,65
11/11/2011,69,66
12/11/2011,69,65
13/11/2011,69,66
14/11/2011,69,66
15/11/2011,69,66
16/11/2011,69,66
17/11/2011,69,65
18/11/2011,69,66
19/11/2011,69,65
20/11/2011,69,66
21/11/2011,69,66
22/11/2011,69,65
23/11/2011,69,65
24/11/2011,69,66
25/11/2011,69,66
26/11/2011,69,65
27/11/2011,69,66
28/11/2011,68,65
29/11/2011,68,65
30/11/2011,68,66
1/12/2011,68,66
2/12/2011,69,66
3/12/2011,69,66
4/12/2011,63,65
5/12/2011,68,64
6/12/2011,64,65
7/12/2011,68,64
8/12/2011,68,66
9/12/2011,68,66
10/12/2011,68,66
11/12/2011,68,66
12/12/2011,68,66
13/12/2011,68,66
14/12/2011,68,66
15/12/2011,68,65
16/12/2011,68,64
17/12/2011,68,65
18/12/2011,68,65
19/12/2011,68,65
20/12/2011,68,65
21/12/2011,68,65
22/12/2011,68,65
23/12/2011,68,63
24/12/2011,68,65
25/12/2011,68,64
26/12/2011,68,64
27/12/2011,68,65
28/12/2011,65,66
29/12/2011,68,66
30/12/2011,68,66
31/12/2011,68,66
1/1/2012,68,66
2/1/2012,68,66
3/1/2012,67,66
4/1/2012,67,65
5/1/2012,67,66
6/1/2012,67,66
7/1/2012,67,66
8/1/2012,67,66
9/1/2012,67,67
10/1/2012,67,66
11/1/2012,67,66
12/1/2012,67,66
13/1/2012,67,65
14/1/2012,67,67
15/1/2012,67,67
16/1/2012,66,67
17/1/2012,67,66
18/1/2012,67,66
19/1/2012,67,66
20/1/2012,67,66
21/1/2012,68,66
22/1/2012,67,66
23/1/2012,67,66
24/1/2012,68,66
25/1/2012,68,65
26/1/2012,68,67
27/1/2012,68,67
28/1/2012,67,67
29/1/2012,66,67
30/1/2012,66,67
31/1/2012,67,66
1/2/2012,67,66
2/2/2012,67,65
3/2/2012,67,63
4/2/2012,67,66
5/2/2012,67,65
6/2/2012,67,65
7/2/2012,67,66
8/2/2012,67,66
9/2/2012,67,66
10/2/2012,67,66
11/2/2012,67,66
12/2/2012,67,65
13/2/2012,67,67
14/2/2012,67,66
15/2/2012,67,67
16/2/2012,67,66
17/2/2012,67,67
18/2/2012,67,67
19/2/2012,67,66
20/2/2012,66,67
21/2/2012,67,66
22/2/2012,67,66
23/2/2012,67,66
24/2/2012,66,66
25/2/2012,66,66
26/2/2012,67,66
27/2/2012,67,66
28/2/2012,67,66
29/2/2012,66,66
1/3/2012,66,66
2/3/2012,66,66
3/3/2012,66,67
4/3/2012,66,67
5/3/2012,66,67
6/3/2012,69,66
7/3/2012,68,66
8/3/2012,68,66
9/3/2012,68,66
10/3/2012,69,66
11/3/2012,69,66
12/3/2012,69,66
13/3/2012,69,66
14/3/2012,69,66
15/3/2012,69,66
16/3/2012,69,66
17/3/2012,69,66
18/3/2012,69,66
19/3/2012,69,66
20/3/2012,68,66
21/3/2012,69,66
22/3/2012,69,66
23/3/2012,69,66
24/3/2012,69,66
25/3/2012,69,66
26/3/2012,69,66
27/3/2012,69,66
28/3/2012,69,66
29/3/2012,69,66
30/3/2012,69,66
31/3/2012,69,66
1/4/2012,69,66
2/4/2012,69,67
3/4/2012,69,67
4/4/2012,69,67
5/4/2012,69,67
6/4/2012,69,66
7/4/2012,69,66
